audio_name,applied_effects,GA_effects,similarity_indv,similarity_indv_effects_only
186.mp3,"{4: {'depth': 0.29}, 1: {'delay_seconds': 0.36}, 2: {'drive_db': 31.02}}","{2: {'drive_db': 32.51}, 0: {'rate_hz': 27.93}}",0.3173221577476897,0.3333333333333333
187.mp3,"{3: {'gain_db': 38.88}, 4: {'depth': 0.59}, 0: {'rate_hz': 42.27}, 1: {'delay_seconds': 0.1}}","{0: {'rate_hz': 33.39}, 2: {'drive_db': 35.18}, 4: {'depth': 0.95}}",0.30900275097106045,0.5
188.mp3,"{0: {'rate_hz': 28.32}, 2: {'drive_db': 1.72}, 3: {'gain_db': -23.94}, 1: {'delay_seconds': 8.89}, 4: {'depth': 0.72}, 5: {'wet_level': 0.95}}","{1: {'delay_seconds': 9.75}, 4: {'depth': 0.87}, 0: {'rate_hz': 40.44}}",0.42097398957942755,0.5
189.mp3,"{2: {'drive_db': 11.09}, 0: {'rate_hz': 34.19}, 4: {'depth': 0.76}}","{3: {'gain_db': -42.81}, 0: {'rate_hz': 95.76}}",0.021475966165223105,0.3333333333333333
190.mp3,"{5: {'wet_level': 0.81}, 2: {'drive_db': 24.52}}","{2: {'drive_db': 39.19}, 5: {'wet_level': 1.0}, 0: {'rate_hz': 90.43}, 1: {'delay_seconds': 8.38}, 4: {'depth': 0.2}, 3: {'gain_db': 39.82}}",0.19828106931281536,0.3333333333333333
191.mp3,"{1: {'delay_seconds': 2.84}, 0: {'rate_hz': 90.12}, 3: {'gain_db': -13.68}, 5: {'wet_level': 0.07}, 4: {'depth': 0.05}}","{0: {'rate_hz': 93.83}, 2: {'drive_db': 33.56}, 3: {'gain_db': 32.53}, 4: {'depth': 0.08}, 1: {'delay_seconds': 3.5}, 5: {'wet_level': 0.31}}",0.6418918142280841,0.8333333333333333
192.mp3,"{2: {'drive_db': 4.49}, 0: {'rate_hz': 60.98}, 4: {'depth': 0.44}, 5: {'wet_level': 0.41}, 3: {'gain_db': -7.62}, 1: {'delay_seconds': 6.02}}","{2: {'drive_db': 32.35}, 0: {'rate_hz': 89.56}, 4: {'depth': 0.81}, 1: {'delay_seconds': 8.69}}",0.30248545261286436,0.6666666666666666
193.mp3,"{5: {'wet_level': 0.85}, 2: {'drive_db': 45.33}, 4: {'depth': 0.43}}","{1: {'delay_seconds': 3.17}, 3: {'gain_db': 40.39}, 4: {'depth': 0.56}, 2: {'drive_db': 40.95}}",0.4188262681853542,0.5
194.mp3,{3: {'gain_db': -27.14}},"{5: {'wet_level': 0.51}, 3: {'gain_db': -49.66}, 1: {'delay_seconds': 8.05}, 0: {'rate_hz': 68.05}}",0.1770158154005704,0.25
195.mp3,"{0: {'rate_hz': 99.06}, 3: {'gain_db': 3.49}, 5: {'wet_level': 0.89}}","{0: {'rate_hz': 43.08}, 3: {'gain_db': -47.85}, 5: {'wet_level': 0.37}}",0.2969375708809434,1.0
196.mp3,"{1: {'delay_seconds': 0.12}, 5: {'wet_level': 0.56}, 2: {'drive_db': 44.01}, 4: {'depth': 0.26}, 3: {'gain_db': 13.79}, 0: {'rate_hz': 61.95}}","{2: {'drive_db': 48.65}, 5: {'wet_level': 0.72}, 3: {'gain_db': 45.99}, 1: {'delay_seconds': 3.43}, 4: {'depth': 0.98}, 0: {'rate_hz': 55.06}}",0.6141436459959988,0.9999999999999999
197.mp3,"{0: {'rate_hz': 66.47}, 1: {'delay_seconds': 4.78}, 4: {'depth': 0.39}, 3: {'gain_db': -26.07}}","{3: {'gain_db': 42.96}, 2: {'drive_db': 26.65}, 5: {'wet_level': 0.38}, 4: {'depth': 0.13}, 0: {'rate_hz': 64.44}, 1: {'delay_seconds': 9.31}}",0.29466010757874617,0.6666666666666666
198.mp3,"{4: {'depth': 0.81}, 2: {'drive_db': 11.04}, 1: {'delay_seconds': 8.94}}","{2: {'drive_db': 8.6}, 4: {'depth': 0.26}, 3: {'gain_db': -49.81}, 5: {'wet_level': 0.1}, 0: {'rate_hz': 62.93}}",0.2516718635130682,0.4
199.mp3,"{2: {'drive_db': 35.77}, 5: {'wet_level': 0.85}}","{3: {'gain_db': 40.51}, 5: {'wet_level': 0.85}, 2: {'drive_db': 19.23}, 1: {'delay_seconds': 9.89}, 4: {'depth': 0.82}}",0.3075202683813252,0.4
